cou,Sector_name,stri_score,all_average,Grid,country_code,Restriction_on_foreign_entry,Restrictions_movement_people,Other_discriminatory_measures,Barriers_to_competition,Regulatory_transparency,grid,filter
"NOR","Insurance",.2902112,.208546,"STRI2024","",,,,,,"",""
"NOR","..",,,"STRI2024","",,,,,,"",""
"NZL",".",,,"STRI2024","",,,,,,"",""
"NZL","Broadcasting",.1796868,.3040617,"STRI2024","",,,,,,"",""
"NZL","Accounting services",.1980018,.3222739,"STRI2024","",,,,,,"",""
"NZL","Legal services",.2117349,.3431566,"STRI2024","",,,,,,"",""
"NZL","Insurance",.1316599,.208546,"STRI2024","",,,,,,"",""
"NZL","..............",,,"STRI2024","",,,,,,"",""
"NZL","Commercial banking",.2226804,.2253487,"STRI2024","",,,,,,"",""
"NZL","Storage and warehouse",.2306826,.2270441,"STRI2024","",,,,,,"",""
"NZL","Cargo-handling",.2584241,.2335852,"STRI2024","",,,,,,"",""
"NZL","Freight-forwarding",.2266667,.2036601,"STRI2024","",,,,,,"",""
"NZL","..",,,"STRI2024","",,,,,,"",""
"PER",".",,,"STRI2024","",,,,,,"",""
"PER","Legal services",.1438748,.3431566,"STRI2024","",,,,,,"",""
"PER","Rail freight transport",.1802644,.314982,"STRI2024","",,,,,,"",""
"PER","Accounting services",.1846806,.3222739,"STRI2024","",,,,,,"",""
"PER","Telecommunication",.1528441,.2323081,"STRI2024","",,,,,,"",""
"PER","..............",,,"STRI2024","",,,,,,"",""
"PER","Cargo-handling",.2944008,.2335852,"STRI2024","",,,,,,"",""
"PER","Storage and warehouse",.2953413,.2270441,"STRI2024","",,,,,,"",""
"PER","Freight-forwarding",.2872727,.2036601,"STRI2024","",,,,,,"",""
"PER","Broadcasting",.5921109,.3040617,"STRI2024","",,,,,,"",""
"PER","..",,,"STRI2024","",,,,,,"",""
"PHL",".",,,"STRI2024","",,,,,,"",""
"PHL","Air transport",.2181871,.3991205,"STRI2024","",,,,,,"",""
"PHL","Road freight transport",.1839244,.2135189,"STRI2024","",,,,,,"",""
"PHL","Computer services",.1984229,.1985865,"STRI2024","",,,,,,"",""
"PHL","Freight-forwarding",.2121212,.2036601,"STRI2024","",,,,,,"",""
"PHL","..............",,,"STRI2024","",,,,,,"",""
"PHL","Engineering services",.6591523,.2150542,"STRI2024","",,,,,,"",""
"PHL","Rail freight transport",1,.314982,"STRI2024","",,,,,,"",""
"PHL","Architecture services",1,.2411866,"STRI2024","",,,,,,"",""
"PHL","Customs brokerage",.9999999,.2221667,"STRI2024","",,,,,,"",""
"PHL","..",,,"STRI2024","",,,,,,"",""
"POL",".",,,"STRI2024","",,,,,,"",""
"POL","Telecommunication",.1407151,.2323081,"STRI2024","",,,,,,"",""
"POL","Customs brokerage",.1357413,.2221667,"STRI2024","",,,,,,"",""
"POL","Rail freight transport",.1960658,.314982,"STRI2024","",,,,,,"",""
"POL","Storage and warehouse",.171041,.2270441,"STRI2024","",,,,,,"",""
"POL","..............",,,"STRI2024","",,,,,,"",""
"POL","Broadcasting",.3967656,.3040617,"STRI2024","",,,,,,"",""
"POL","Construction",.2879845,.2202079,"STRI2024","",,,,,,"",""
"POL","Engineering services",.3298016,.2150542,"STRI2024","",,,,,,"",""
"POL","Legal services",1,.3431566,"STRI2024","",,,,,,"",""
"POL","..",,,"STRI2024","",,,,,,"",""
"PRT",".",,,"STRI2024","",,,,,,"",""
"PRT","Rail freight transport",.1173815,.314982,"STRI2024","",,,,,,"",""
"PRT","Courier services",.0973909,.2521062,"STRI2024","",,,,,,"",""
"PRT","Legal services",.1340332,.3431566,"STRI2024","",,,,,,"",""
"PRT","Broadcasting",.1197057,.3040617,"STRI2024","",,,,,,"",""
"PRT","..............",,,"STRI2024","",,,,,,"",""
"PRT","Road freight transport",.1579084,.2135189,"STRI2024","",,,,,,"",""
"PRT","Insurance",.169313,.208546,"STRI2024","",,,,,,"",""
"PRT","Air transport",.3915961,.3991205,"STRI2024","",,,,,,"",""
"PRT","Engineering services",.2982416,.2150542,"STRI2024","",,,,,,"",""
"PRT","..",,,"STRI2024","",,,,,,"",""
"RUS",".",,,"STRI2024","",,,,,,"",""
"RUS","Legal services",.2649733,.3431566,"STRI2024","",,,,,,"",""
"RUS","Accounting services",.3717832,.3222739,"STRI2024","",,,,,,"",""
"RUS","Air transport",.5974481,.3991205,"STRI2024","",,,,,,"",""
"RUS","Architecture services",.3723812,.2411866,"STRI2024","",,,,,,"",""
"RUS","..............",,,"STRI2024","",,,,,,"",""
"RUS","Computer services",.4348346,.1985865,"STRI2024","",,,,,,"",""
"RUS","Rail freight transport",.99426,.314982,"STRI2024","",,,,,,"",""
"RUS","Cargo-handling",1,.2335852,"STRI2024","",,,,,,"",""
"RUS","Storage and warehouse",1,.2270441,"STRI2024","",,,,,,"",""
"RUS","..",,,"STRI2024","",,,,,,"",""
"SGP",".",,,"STRI2024","",,,,,,"",""
"SGP","Accounting services",.1942174,.3222739,"STRI2024","",,,,,,"",""
"SGP","Road freight transport",.158685,.2135189,"STRI2024","",,,,,,"",""
"SGP","Architecture services",.1953143,.2411866,"STRI2024","",,,,,,"",""
"SGP","Courier services",.2194815,.2521062,"STRI2024","",,,,,,"",""
"SGP","..............",,,"STRI2024","",,,,,,"",""
"SGP","Commercial banking",.2625429,.2253487,"STRI2024","",,,,,,"",""
"SGP","Broadcasting",.3709249,.3040617,"STRI2024","",,,,,,"",""
"SGP","Engineering services",.2625113,.2150542,"STRI2024","",,,,,,"",""
"SGP","Freight-forwarding",.270303,.2036601,"STRI2024","",,,,,,"",""
"SGP","..",,,"STRI2024","",,,,,,"",""
"SVK",".",,,"STRI2024","",,,,,,"",""
"SVK","Accounting services",.1459279,.3222739,"STRI2024","",,,,,,"",""
"SVK","Cargo-handling",.110717,.2335852,"STRI2024","",,,,,,"",""
"SVK","Insurance",.1181007,.208546,"STRI2024","",,,,,,"",""
"SVK","Rail freight transport",.178652,.314982,"STRI2024","",,,,,,"",""
"SVK","..............",,,"STRI2024","",,,,,,"",""
"SVK","Construction",.1978431,.2202079,"STRI2024","",,,,,,"",""
"SVK","Air transport",.4160013,.3991205,"STRI2024","",,,,,,"",""
"SVK","Architecture services",.3919802,.2411866,"STRI2024","",,,,,,"",""
"SVK","Engineering services",.4693418,.2150542,"STRI2024","",,,,,,"",""
"SVK","..",,,"STRI2024","",,,,,,"",""
"SVN",".",,,"STRI2024","",,,,,,"",""
"SVN","Insurance",.1335501,.208546,"STRI2024","",,,,,,"",""
"SVN","Rail freight transport",.2244437,.314982,"STRI2024","",,,,,,"",""
"SVN","Courier services",.1811143,.2521062,"STRI2024","",,,,,,"",""
"SVN","Broadcasting",.2207581,.3040617,"STRI2024","",,,,,,"",""
"SVN","..............",,,"STRI2024","",,,,,,"",""
"SVN","Maritime transport",.3415987,.2597716,"STRI2024","",,,,,,"",""
"SVN","Architecture services",.3261996,.2411866,"STRI2024","",,,,,,"",""
"SVN","Legal services",.4830818,.3431566,"STRI2024","",,,,,,"",""
"SVN","Engineering services",.3656447,.2150542,"STRI2024","",,,,,,"",""
"SVN","..",,,"STRI2024","",,,,,,"",""
"SWE",".",,,"STRI2024","",,,,,,"",""
"SWE","Legal services",.1467804,.3431566,"STRI2024","",,,,,,"",""
"SWE","Broadcasting",.212715,.3040617,"STRI2024","",,,,,,"",""
"SWE","Telecommunication",.1625774,.2323081,"STRI2024","",,,,,,"",""
"SWE","Architecture services",.1709845,.2411866,"STRI2024","",,,,,,"",""
"SWE","..............",,,"STRI2024","",,,,,,"",""
"SWE","Cargo-handling",.253357,.2335852,"STRI2024","",,,,,,"",""
"SWE","Computer services",.2191193,.1985865,"STRI2024","",,,,,,"",""
"SWE","Insurance",.2347396,.208546,"STRI2024","",,,,,,"",""
"SWE","Maritime transport",.3190864,.2597716,"STRI2024","",,,,,,"",""
"SWE","..",,,"STRI2024","",,,,,,"",""
"THA",".",,,"STRI2024","",,,,,,"",""
"THA","Broadcasting",.3760589,.3040617,"STRI2024","",,,,,,"",""
"THA","Air transport",.5825397,.3991205,"STRI2024","",,,,,,"",""
"THA","Motion pictures",.2873788,.1957463,"STRI2024","",,,,,,"",""
"THA","Sound recording",.2900319,.1926607,"STRI2024","",,,,,,"",""
"THA","..............",,,"STRI2024","",,,,,,"",""
"THA","Storage and warehouse",.4575768,.2270441,"STRI2024","",,,,,,"",""
"THA","Insurance",.5446848,.208546,"STRI2024","",,,,,,"",""
"THA","Accounting services",1,.3222739,"STRI2024","",,,,,,"",""
"THA","Rail freight transport",1,.314982,"STRI2024","",,,,,,"",""
"THA","..",,,"STRI2024","",,,,,,"",""
"TUR",".",,,"STRI2024","",,,,,,"",""
"TUR","Rail freight transport",.2150919,.314982,"STRI2024","",,,,,,"",""
"TUR","Insurance",.1540148,.208546,"STRI2024","",,,,,,"",""
"TUR","Engineering services",.1813571,.2150542,"STRI2024","",,,,,,"",""
"TUR","Distribution services",.1761376,.1939113,"STRI2024","",,,,,,"",""
"TUR","..............",,,"STRI2024","",,,,,,"",""
"TUR","Broadcasting",.4534954,.3040617,"STRI2024","",,,,,,"",""
"TUR","Legal services",.527041,.3431566,"STRI2024","",,,,,,"",""
"TUR","Courier services",.4364422,.2521062,"STRI2024","",,,,,,"",""
"TUR","Accounting services",.6180745,.3222739,"STRI2024","",,,,,,"",""
"TUR","..",,,"STRI2024","",,,,,,"",""
"USA",".",,,"STRI2024","",,,,,,"",""
"USA","Broadcasting",.1128604,.3040617,"STRI2024","",,,,,,"",""
"USA","Rail freight transport",.1431796,.314982,"STRI2024","",,,,,,"",""
"USA","Legal services",.174993,.3431566,"STRI2024","",,,,,,"",""
"USA","Accounting services",.1702997,.3222739,"STRI2024","",,,,,,"",""
"USA","..............",,,"STRI2024","",,,,,,"",""
"USA","Air transport",.5163541,.3991205,"STRI2024","",,,,,,"",""
"USA","Insurance",.2755179,.208546,"STRI2024","",,,,,,"",""
"USA","Maritime transport",.3559543,.2597716,"STRI2024","",,,,,,"",""
"USA","Courier services",.3495242,.2521062,"STRI2024","",,,,,,"",""
"USA","..",,,"STRI2024","",,,,,,"",""
"VNM",".",,,"STRI2024","",,,,,,"",""
"VNM","Accounting services",.271874,.3222739,"STRI2024","",,,,,,"",""
"VNM","Architecture services",.2167155,.2411866,"STRI2024","",,,,,,"",""
"VNM","Engineering services",.2306132,.2150542,"STRI2024","",,,,,,"",""
"VNM","Broadcasting",.3541542,.3040617,"STRI2024","",,,,,,"",""
"VNM","..............",,,"STRI2024","",,,,,,"",""
"VNM","Commercial banking",.3993127,.2253487,"STRI2024","",,,,,,"",""
"VNM","Cargo-handling",.4621232,.2335852,"STRI2024","",,,,,,"",""
"VNM","Insurance",.4748475,.208546,"STRI2024","",,,,,,"",""
"VNM","Telecommunication",.7110462,.2323081,"STRI2024","",,,,,,"",""
"VNM","..",,,"STRI2024","",,,,,,"",""
"ZAF",".",,,"STRI2024","",,,,,,"",""
"ZAF","Insurance",.1477897,.208546,"STRI2024","",,,,,,"",""
"ZAF","Road freight transport",.1606265,.2135189,"STRI2024","",,,,,,"",""
"ZAF","Accounting services",.2523463,.3222739,"STRI2024","",,,,,,"",""
"ZAF","Computer services",.1570625,.1985865,"STRI2024","",,,,,,"",""
"ZAF","..............",,,"STRI2024","",,,,,,"",""
"ZAF","Commercial banking",.2584192,.2253487,"STRI2024","",,,,,,"",""
"ZAF","Freight-forwarding",.2545455,.2036601,"STRI2024","",,,,,,"",""
"ZAF","Broadcasting",.3947121,.3040617,"STRI2024","",,,,,,"",""
"ZAF","Courier services",.4283568,.2521062,"STRI2024","",,,,,,"",""
"ZAF","..",,,"STRI2024","",,,,,,"",""
"AUS",".",,,"STRI2025","",,,,,,"",""
"AUS","Legal services",.1652451,.3456834,"STRI2025","",,,,,,"",""
"AUS","Rail freight transport",.1599484,.3154092,"STRI2025","",,,,,,"",""
"AUS","Road freight transport",.1417292,.2201109,"STRI2025","",,,,,,"",""
"AUS","Accounting services",.2117772,.3227485,"STRI2025","",,,,,,"",""
"AUS","..............",,,"STRI2025","",,,,,,"",""
"AUS","Construction",.232923,.2271982,"STRI2025","",,,,,,"",""
"AUS","Sound recording",.2005715,.1948988,"STRI2025","",,,,,,"",""
"AUS","Architecture services",.2665015,.2481198,"STRI2025","",,,,,,"",""
"AUS","Courier services",.3862016,.2617029,"STRI2025","",,,,,,"",""
"AUS","..",,,"STRI2025","",,,,,,"",""
"AUT",".",,,"STRI2025","",,,,,,"",""
"AUT","Courier services",.1203555,.2617029,"STRI2025","",,,,,,"",""
"AUT","Rail freight transport",.17188,.3154092,"STRI2025","",,,,,,"",""
"AUT","Commercial banking",.1628866,.2297779,"STRI2025","",,,,,,"",""
"AUT","Telecommunication",.1734043,.2376529,"STRI2025","",,,,,,"",""
"AUT","..............",,,"STRI2025","",,,,,,"",""
"AUT","Storage and warehouse",.2433276,.2311811,"STRI2025","",,,,,,"",""
"AUT","Computer services",.2194954,.2045424,"STRI2025","",,,,,,"",""
"AUT","Legal services",.3880401,.3456834,"STRI2025","",,,,,,"",""
"AUT","Freight-forwarding",.2509091,.2084848,"STRI2025","",,,,,,"",""
"AUT","..",,,"STRI2025","",,,,,,"",""
"BEL",".",,,"STRI2025","",,,,,,"",""
"BEL","Insurance",.1104642,.2118651,"STRI2025","",,,,,,"",""
"BEL","Legal services",.1923329,.3456834,"STRI2025","",,,,,,"",""
"BEL","Rail freight transport",.2015479,.3154092,"STRI2025","",,,,,,"",""
"BEL","Broadcasting",.214683,.3007928,"STRI2025","",,,,,,"",""
"BEL","..............",,,"STRI2025","",,,,,,"",""
"BEL","Accounting services",.3487738,.3227485,"STRI2025","",,,,,,"",""
"BEL","Architecture services",.2820455,.2481198,"STRI2025","",,,,,,"",""
"BEL","Sound recording",.2239807,.1948988,"STRI2025","",,,,,,"",""
"BEL","Computer services",.246896,.2045424,"STRI2025","",,,,,,"",""
"BEL","..",,,"STRI2025","",,,,,,"",""
"BRA",".",,,"STRI2025","",,,,,,"",""
"BRA","Air transport",.2113166,.4032187,"STRI2025","",,,,,,"",""
"BRA","Rail freight transport",.2167043,.3154092,"STRI2025","",,,,,,"",""
"BRA","Architecture services",.2059022,.2481198,"STRI2025","",,,,,,"",""
"BRA","Customs brokerage",.2011331,.2270738,"STRI2025","",,,,,,"",""
"BRA","..............",,,"STRI2025","",,,,,,"",""
"BRA","Insurance",.2988558,.2118651,"STRI2025","",,,,,,"",""
"BRA","Broadcasting",.4469924,.3007928,"STRI2025","",,,,,,"",""
"BRA","Motion pictures",.3360423,.1964898,"STRI2025","",,,,,,"",""
"BRA","Courier services",.498074,.2617029,"STRI2025","",,,,,,"",""
"BRA","..",,,"STRI2025","",,,,,,"",""
"CAN",".",,,"STRI2025","",,,,,,"",""
"CAN","Rail freight transport",.1425347,.3154092,"STRI2025","",,,,,,"",""
"CAN","Legal services",.1811791,.3456834,"STRI2025","",,,,,,"",""
"CAN","Storage and warehouse",.1751706,.2311811,"STRI2025","",,,,,,"",""
"CAN","Maritime transport",.206199,.270388,"STRI2025","",,,,,,"",""
"CAN","..............",,,"STRI2025","",,,,,,"",""
"CAN","Motion pictures",.2159013,.1964898,"STRI2025","",,,,,,"",""
"CAN","Distribution services",.2385433,.1959514,"STRI2025","",,,,,,"",""
"CAN","Telecommunication",.2953866,.2376529,"STRI2025","",,,,,,"",""
"CAN","Courier services",.3807461,.2617029,"STRI2025","",,,,,,"",""
"CAN","..",,,"STRI2025","",,,,,,"",""
"CHE",".",,,"STRI2025","",,,,,,"",""
"CHE","Architecture services",.1948637,.2481198,"STRI2025","",,,,,,"",""
"CHE","Rail freight transport",.2508868,.3154092,"STRI2025","",,,,,,"",""
"CHE","Legal services",.2775331,.3456834,"STRI2025","",,,,,,"",""
"CHE","Distribution services",.1597383,.1959514,"STRI2025","",,,,,,"",""
"CHE","..............",,,"STRI2025","",,,,,,"",""
"CHE","Computer services",.2424793,.2045424,"STRI2025","",,,,,,"",""
"CHE","Freight-forwarding",.2484848,.2084848,"STRI2025","",,,,,,"",""
"CHE","Broadcasting",.3782836,.3007928,"STRI2025","",,,,,,"",""
"CHE","Courier services",.3573706,.2617029,"STRI2025","",,,,,,"",""
"CHE","..",,,"STRI2025","",,,,,,"",""
"CHL",".",,,"STRI2025","",,,,,,"",""
"CHL","Accounting services",.1058129,.3227485,"STRI2025","",,,,,,"",""
"CHL","Legal services",.1215672,.3456834,"STRI2025","",,,,,,"",""
"CHL","Air transport",.150065,.4032187,"STRI2025","",,,,,,"",""
"CHL","Architecture services",.1432755,.2481198,"STRI2025","",,,,,,"",""
"CHL","..............",,,"STRI2025","",,,,,,"",""
"CHL","Sound recording",.1704583,.1948988,"STRI2025","",,,,,,"",""
"CHL","Telecommunication",.2234682,.2376529,"STRI2025","",,,,,,"",""
"CHL","Broadcasting",.2993069,.3007928,"STRI2025","",,,,,,"",""
"CHL","Courier services",.4564016,.2617029,"STRI2025","",,,,,,"",""
"CHL","..",,,"STRI2025","",,,,,,"",""
"CHN",".",,,"STRI2025","",,,,,,"",""
"CHN","Road freight transport",.1626974,.2201109,"STRI2025","",,,,,,"",""
"CHN","Distribution services",.1478211,.1959514,"STRI2025","",,,,,,"",""
"CHN","Rail freight transport",.2508868,.3154092,"STRI2025","",,,,,,"",""
"CHN","Engineering services",.1900361,.2207138,"STRI2025","",,,,,,"",""
"CHN","..............",,,"STRI2025","",,,,,,"",""
"CHN","Sound recording",.4758765,.1948988,"STRI2025","",,,,,,"",""
"CHN","Telecommunication",.6156389,.2376529,"STRI2025","",,,,,,"",""
"CHN","Motion pictures",.5163028,.1964898,"STRI2025","",,,,,,"",""
"CHN","Courier services",.7609916,.2617029,"STRI2025","",,,,,,"",""
"CHN","..",,,"STRI2025","",,,,,,"",""
"COL",".",,,"STRI2025","",,,,,,"",""
"COL","Legal services",.1359078,.3456834,"STRI2025","",,,,,,"",""
"COL","Rail freight transport",.2060626,.3154092,"STRI2025","",,,,,,"",""
"COL","Air transport",.2669443,.4032187,"STRI2025","",,,,,,"",""
"COL","Accounting services",.2446261,.3227485,"STRI2025","",,,,,,"",""
"COL","..............",,,"STRI2025","",,,,,,"",""
"COL","Commercial banking",.2756014,.2297779,"STRI2025","",,,,,,"",""
"COL","Motion pictures",.245961,.1964898,"STRI2025","",,,,,,"",""
"COL","Freight-forwarding",.2715151,.2084848,"STRI2025","",,,,,,"",""
"COL","Broadcasting",.6277916,.3007928,"STRI2025","",,,,,,"",""
"COL","..",,,"STRI2025","",,,,,,"",""
"CRI",".",,,"STRI2025","",,,,,,"",""
"CRI","Legal services",.0889493,.3456834,"STRI2025","",,,,,,"",""
"CRI","Air transport",.2202032,.4032187,"STRI2025","",,,,,,"",""
"CRI","Courier services",.1474122,.2617029,"STRI2025","",,,,,,"",""
"CRI","Telecommunication",.1397697,.2376529,"STRI2025","",,,,,,"",""
"CRI","..............",,,"STRI2025","",,,,,,"",""
"CRI","Freight-forwarding",.2133333,.2084848,"STRI2025","",,,,,,"",""
"CRI","Storage and warehouse",.2432082,.2311811,"STRI2025","",,,,,,"",""
"CRI","Cargo-handling",.2622245,.2393005,"STRI2025","",,,,,,"",""
"CRI","Road freight transport",.2913539,.2201109,"STRI2025","",,,,,,"",""
"CRI","..",,,"STRI2025","",,,,,,"",""
"CZE",".",,,"STRI2025","",,,,,,"",""
"CZE","Courier services",.1163126,.2617029,"STRI2025","",,,,,,"",""
"CZE","Accounting services",.1441114,.3227485,"STRI2025","",,,,,,"",""
"CZE","Commercial banking",.1037801,.2297779,"STRI2025","",,,,,,"",""
"CZE","Storage and warehouse",.1071672,.2311811,"STRI2025","",,,,,,"",""
"CZE","..............",,,"STRI2025","",,,,,,"",""
"CZE","Construction",.1695595,.2271982,"STRI2025","",,,,,,"",""
"CZE","Engineering services",.1662534,.2207138,"STRI2025","",,,,,,"",""
"CZE","Legal services",.2672228,.3456834,"STRI2025","",,,,,,"",""
"CZE","Air transport",.4032681,.4032187,"STRI2025","",,,,,,"",""
"CZE","..",,,"STRI2025","",,,,,,"",""
"DEU",".",,,"STRI2025","",,,,,,"",""
"DEU","Courier services",.1023505,.2617029,"STRI2025","",,,,,,"",""
"DEU","Insurance",.0994506,.2118651,"STRI2025","",,,,,,"",""
"DEU","Telecommunication",.1185541,.2376529,"STRI2025","",,,,,,"",""
"DEU","Cargo-handling",.1251584,.2393005,"STRI2025","",,,,,,"",""
"DEU","..............",,,"STRI2025","",,,,,,"",""
"DEU","Engineering services",.1609558,.2207138,"STRI2025","",,,,,,"",""
"DEU","Computer services",.1601619,.2045424,"STRI2025","",,,,,,"",""
"DEU","Road freight transport",.2026922,.2201109,"STRI2025","",,,,,,"",""
"DEU","Air transport",.3729475,.4032187,"STRI2025","",,,,,,"",""
"DEU","..",,,"STRI2025","",,,,,,"",""
"DNK",".",,,"STRI2025","",,,,,,"",""
"DNK","Courier services",.1547779,.2617029,"STRI2025","",,,,,,"",""
"DNK","Rail freight transport",.1889713,.3154092,"STRI2025","",,,,,,"",""
"DNK","Telecommunication",.1427759,.2376529,"STRI2025","",,,,,,"",""
"DNK","Broadcasting",.1811414,.3007928,"STRI2025","",,,,,,"",""
"DNK","..............",,,"STRI2025","",,,,,,"",""
"DNK","Maritime transport",.2489396,.270388,"STRI2025","",,,,,,"",""
"DNK","Air transport",.3878558,.4032187,"STRI2025","",,,,,,"",""
"DNK","Computer services",.2020686,.2045424,"STRI2025","",,,,,,"",""
"DNK","Road freight transport",.2395806,.2201109,"STRI2025","",,,,,,"",""
"DNK","..",,,"STRI2025","",,,,,,"",""
"ESP",".",,,"STRI2025","",,,,,,"",""
"ESP","Commercial banking",.0611684,.2297779,"STRI2025","",,,,,,"",""
"ESP","Cargo-handling",.085888,.2393005,"STRI2025","",,,,,,"",""
"ESP","Telecommunication",.0909985,.2376529,"STRI2025","",,,,,,"",""
"ESP","Sound recording",.0764919,.1948988,"STRI2025","",,,,,,"",""
"ESP","..............",,,"STRI2025","",,,,,,"",""
"ESP","Insurance",.1405061,.2118651,"STRI2025","",,,,,,"",""
"ESP","Accounting services",.2282773,.3227485,"STRI2025","",,,,,,"",""
"ESP","Road freight transport",.1571318,.2201109,"STRI2025","",,,,,,"",""
"ESP","Air transport",.3501605,.4032187,"STRI2025","",,,,,,"",""
"ESP","..",,,"STRI2025","",,,,,,"",""
"EST",".",,,"STRI2025","",,,,,,"",""
"EST","Insurance",.0588487,.2118651,"STRI2025","",,,,,,"",""
"EST","Courier services",.1458736,.2617029,"STRI2025","",,,,,,"",""
"EST","Customs brokerage",.1286591,.2270738,"STRI2025","",,,,,,"",""
"EST","Storage and warehouse",.1310751,.2311811,"STRI2025","",,,,,,"",""
"EST","..............",,,"STRI2025","",,,,,,"",""
