Sector_name,country_here,stri_score,stri_score_intraeea,Grid
Storage and warehouse,GRC,0.17918089032173157,0.043020475655794144,STRI2024
Freight-forwarding,GRC,0.1709090918302536,0.01818181946873665,STRI2024
Customs brokerage,GRC,0.19452312588691711,0.035174690186977386,STRI2024
Market bridging and supporting services,GRC,,,STRI2024
Legal services,GRC,0.44043490290641785,0.08735588937997818,STRI2024
Accounting services,GRC,0.36012715101242065,0.1145927831530571,STRI2024
Commercial banking,GRC,0.19862543046474457,0.03848797082901001,STRI2024
Insurance,GRC,0.24519886076450348,0.009123443625867367,STRI2024
Physical infrastructure services,GRC,,,STRI2024
Construction,GRC,0.2585614025592804,0.032332893460989,STRI2024
Architecture services,GRC,0.21252021193504333,0.08246707916259766,STRI2024
Engineering services,GRC,0.1903742104768753,0.028065823018550873,STRI2024
Digital network,HUN,,,STRI2024
Computer services,HUN,0.2252856343984604,0.01473934669047594,STRI2024
Telecommunication,HUN,0.1775784194469452,0.03821614384651184,STRI2024
Broadcasting,HUN,0.195259690284729,0.05459057167172432,STRI2024
Motion pictures,HUN,0.19563299417495728,0.015274649485945702,STRI2024
Sound recording,HUN,0.20573690533638,0.013188262470066547,STRI2024
Logistics and related services,HUN,,,STRI2024
Air transport,HUN,0.4038783013820648,0.13051436841487885,STRI2024
Road freight transport,HUN,0.21796530485153198,0.038312193006277084,STRI2024
Rail freight transport,HUN,0.204127699136734,0.07223476469516754,STRI2024
Courier services,HUN,0.17779159545898438,0.05151078850030899,STRI2024
Distribution services,HUN,0.20163582265377045,0.07911650836467743,STRI2024
Cargo-handling,HUN,0.22244742512702942,0.040537118911743164,STRI2024
Storage and warehouse,HUN,0.21366894245147705,0.06587030738592148,STRI2024
Freight-forwarding,HUN,0.18666666746139526,0.01818181946873665,STRI2024
Customs brokerage,HUN,0.16690273582935333,0.035174690186977386,STRI2024
Market bridging and supporting services,HUN,,,STRI2024
Legal services,HUN,0.7067204117774963,0.12400412559509277,STRI2024
Accounting services,HUN,0.2222222238779068,0.06357856094837189,STRI2024
Commercial banking,HUN,0.21374571323394775,0.043986253440380096,STRI2024
Insurance,HUN,0.16926255822181702,0.014567266218364239,STRI2024
Physical infrastructure services,HUN,,,STRI2024
Construction,HUN,0.2347135990858078,0.00909553375095129,STRI2024
Architecture services,HUN,0.22291523218154907,0.08246707916259766,STRI2024
Engineering services,HUN,0.2159603238105774,0.028065823018550873,STRI2024
Digital network,IRL,,,STRI2024
Computer services,IRL,0.18583320081233978,0.01473934669047594,STRI2024
Telecommunication,IRL,0.11847413331270218,0.02866210788488388,STRI2024
Broadcasting,IRL,0.18011465668678284,0.048429880291223526,STRI2024
Motion pictures,IRL,0.136982262134552,0.010183099657297134,STRI2024
Sound recording,IRL,0.16287504136562347,0.013188262470066547,STRI2024
Logistics and related services,IRL,,,STRI2024
Air transport,IRL,0.38255032896995544,0.13581982254981995,STRI2024
Maritime transport,IRL,0.2022838443517685,0.04469820484519005,STRI2024
Road freight transport,IRL,0.18431270122528076,0.038312193006277084,STRI2024
Rail freight transport,IRL,0.16994518041610718,0.07223476469516754,STRI2024
Courier services,IRL,0.17037680745124817,0.06051331013441086,STRI2024
Distribution services,IRL,0.13693194091320038,0.05419556796550751,STRI2024
Cargo-handling,IRL,0.17278945446014404,0.019761843606829643,STRI2024
Storage and warehouse,IRL,0.18273037672042847,0.04056314006447792,STRI2024
Freight-forwarding,IRL,0.17818181216716766,0.004848484881222248,STRI2024
Customs brokerage,IRL,0.14423984289169312,0.023843247443437576,STRI2024
Market bridging and supporting services,IRL,,,STRI2024
Legal services,IRL,0.1923329383134842,0.1034773662686348,STRI2024
Accounting services,IRL,0.2210112065076828,0.08386315405368805,STRI2024
Commercial banking,IRL,0.1477663218975067,0.03848797082901001,STRI2024
Insurance,IRL,0.10131558775901794,0.009123443625867367,STRI2024
Physical infrastructure services,IRL,,,STRI2024
Construction,IRL,0.1718994826078415,0.00909553375095129,STRI2024
Architecture services,IRL,0.21113421022891998,0.08177408576011658,STRI2024
Engineering services,IRL,0.15430568158626556,0.007889990694820881,STRI2024
Digital network,ISL,,,STRI2024
Computer services,ISL,0.3953821063041687,0.05888590216636658,STRI2024
Telecommunication,ISL,0.3009865880012512,0.053202614188194275,STRI2024
Broadcasting,ISL,0.38641226291656494,0.09523402154445648,STRI2024
Motion pictures,ISL,0.3262508511543274,0.04572603479027748,STRI2024
Sound recording,ISL,0.35047808289527893,0.031212221831083298,STRI2024
Logistics and related services,ISL,,,STRI2024
Air transport,ISL,0.4839111566543579,0.14531660079956055,STRI2024
Maritime transport,ISL,0.3187601864337921,0.04078303277492523,STRI2024
Road freight transport,ISL,0.33290189504623413,0.10328759998083115,STRI2024
Courier services,ISL,0.29318755865097046,0.045732803642749786,STRI2024
Distribution services,ISL,0.31203094124794006,0.11961137503385544,STRI2024
Cargo-handling,ISL,0.339498370885849,0.0390169732272625,STRI2024
Storage and warehouse,ISL,0.3312115967273712,0.08976109325885773,STRI2024
Freight-forwarding,ISL,0.3272727429866791,0.0363636389374733,STRI2024
Customs brokerage,ISL,0.33593010902404785,0.05193578824400902,STRI2024
Market bridging and supporting services,ISL,,,STRI2024
Legal services,ISL,0.3545787036418915,0.11013216525316238,STRI2024
Accounting services,ISL,0.3284892439842224,0.08840447664260864,STRI2024
Commercial banking,ISL,0.30034366250038147,0.059106528759002686,STRI2024
Insurance,ISL,0.33051058650016785,0.019204597920179367,STRI2024
Physical infrastructure services,ISL,,,STRI2024
Construction,ISL,0.44004473090171814,0.0868043527007103,STRI2024
Architecture services,ISL,0.3261723518371582,0.12497112154960632,STRI2024
Engineering services,ISL,0.3339720070362091,0.047339946031570435,STRI2024
Digital network,ITA,,,STRI2024
Computer services,ITA,0.21503446996212006,0.05960244685411453,STRI2024
Telecommunication,ITA,0.16810433566570282,0.0361553430557251,STRI2024
Broadcasting,ITA,0.275177538394928,0.08693420141935349,STRI2024
Motion pictures,ITA,0.2338196337223053,0.05424458906054497,STRI2024
Sound recording,ITA,0.27563467621803284,0.054071877151727676,STRI2024
Logistics and related services,ITA,,,STRI2024
Air transport,ITA,0.39215323328971863,0.14587368071079254,STRI2024
Maritime transport,ITA,0.2531810700893402,0.05676998198032379,STRI2024
Road freight transport,ITA,0.20191560685634613,0.053585298359394073,STRI2024
Rail freight transport,ITA,0.1892937868833542,0.077071912586689,STRI2024
Courier services,ITA,0.1792811006307602,0.06373784691095352,STRI2024
Distribution services,ITA,0.17223487794399261,0.09896573424339294,STRI2024
Cargo-handling,ITA,0.20699264109134674,0.035723332315683365,STRI2024
Storage and warehouse,ITA,0.2389761060476303,0.09489761292934418,STRI2024
Freight-forwarding,ITA,0.18909090757369995,0.031515151262283325,STRI2024
Customs brokerage,ITA,0.19995278120040894,0.046506136655807495,STRI2024
Market bridging and supporting services,ITA,,,STRI2024
Legal services,ITA,0.19880026578903198,0.03552348166704178,STRI2024
Accounting services,ITA,0.5039358139038086,0.07341810315847397,STRI2024
Commercial banking,ITA,0.19450171291828156,0.0536082461476326,STRI2024
Insurance,ITA,0.23930136859416962,0.019607841968536377,STRI2024
Physical infrastructure services,ITA,,,STRI2024
Construction,ITA,0.2638111710548401,0.04911994934082031,STRI2024
Architecture services,ITA,0.3478863537311554,0.09678909927606583,STRI2024
Engineering services,ITA,0.3860459625720978,0.03595581650733948,STRI2024
Digital network,LTU,,,STRI2024
Computer services,LTU,0.1728588342666626,0.01473934669047594,STRI2024
Telecommunication,LTU,0.14131510257720947,0.026601307094097137,STRI2024
Broadcasting,LTU,0.150166854262352,0.028407633304595947,STRI2024
Motion pictures,LTU,0.15989425778388977,0.023401547223329544,STRI2024
Sound recording,LTU,0.13056379556655884,0.013188262470066547,STRI2024
Logistics and related services,LTU,,,STRI2024
Air transport,LTU,0.39316126704216003,0.13051436841487885,STRI2024
Maritime transport,LTU,0.21011419594287872,0.030342577025294304,STRI2024
Road freight transport,LTU,0.19350245594978333,0.053585298359394073,STRI2024
Rail freight transport,LTU,0.17832957208156586,0.055465977638959885,STRI2024
Courier services,LTU,0.1261335015296936,0.03601008281111717,STRI2024
Distribution services,LTU,0.12786194682121277,0.04454466700553894,STRI2024
Cargo-handling,LTU,0.13377249240875244,0.009880921803414822,STRI2024
Storage and warehouse,LTU,0.13180887699127197,0.022849828004837036,STRI2024
Freight-forwarding,LTU,0.15878789126873016,0.004848484881222248,STRI2024
Customs brokerage,LTU,0.1456562727689743,0.023843247443437576,STRI2024
Market bridging and supporting services,LTU,,,STRI2024
Legal services,LTU,0.41344085335731506,0.09269847720861435,STRI2024
Accounting services,LTU,0.15576748549938202,0.0543445348739624,STRI2024
Commercial banking,LTU,0.1553264707326889,0.019243985414505005,STRI2024
Insurance,LTU,0.12563636898994446,0.009123443625867367,STRI2024
Physical infrastructure services,LTU,,,STRI2024
Construction,LTU,0.18136128783226013,0.023237358778715134,STRI2024
Architecture services,LTU,0.171171173453331,0.08177408576011658,STRI2024
Engineering services,LTU,0.14134356379508972,0.007889990694820881,STRI2024
Digital network,LUX,,,STRI2024
Computer services,LUX,0.17152446508407593,0.04414655640721321,STRI2024
Telecommunication,LUX,0.15170782804489136,0.07029657810926437,STRI2024
Broadcasting,LUX,0.15666979551315308,0.03696414828300476,STRI2024
Motion pictures,LUX,0.1752668172121048,0.05757367983460426,STRI2024
Sound recording,LUX,0.15507198870182037,0.0468183308839798,STRI2024
Logistics and related services,LUX,,,STRI2024
Air transport,LUX,0.42013952136039734,0.15592752397060394,STRI2024
Road freight transport,LUX,0.1900077611207962,0.06885839998722076,STRI2024
Rail freight transport,LUX,0.1428571343421936,0.06514027714729309,STRI2024
Courier services,LUX,0.1325334757566452,0.04736962914466858,STRI2024
Distribution services,LUX,0.17723074555397034,0.07950443029403687,STRI2024
Cargo-handling,LUX,0.10919685661792755,0.025842411443591118,STRI2024
Storage and warehouse,LUX,0.17385664582252502,0.08976109325885773,STRI2024
Freight-forwarding,LUX,0.14787879586219788,0.0363636389374733,STRI2024
Customs brokerage,LUX,0.1201605275273323,0.046506136655807495,STRI2024
Market bridging and supporting services,LUX,,,STRI2024
Legal services,LUX,0.20133095979690552,0.10066547989845276,STRI2024
Accounting services,LUX,0.2141992151737213,0.1151982992887497,STRI2024
Commercial banking,LUX,0.1285223364830017,0.07422680407762527,STRI2024
Insurance,LUX,0.15225061774253845,0.019204597920179367,STRI2024
Physical infrastructure services,LUX,,,STRI2024
Construction,LUX,0.1939769983291626,0.05681147426366806,STRI2024
Architecture services,LUX,0.23908525705337524,0.1429891437292099,STRI2024
Engineering services,LUX,0.20096933841705322,0.07563120126724243,STRI2024
Digital network,LVA,,,STRI2024
Computer services,LVA,0.14364905655384064,0.01473934669047594,STRI2024
Telecommunication,LVA,0.15146911144256592,0.0361553430557251,STRI2024
Broadcasting,LVA,0.20689654350280762,0.05339265987277031,STRI2024
Motion pictures,LVA,0.13061784207820892,0.023401547223329544,STRI2024
Sound recording,LVA,0.11594680696725845,0.013188262470066547,STRI2024
Logistics and related services,LVA,,,STRI2024
Air transport,LVA,0.40271109342575073,0.14112529158592224,STRI2024
Maritime transport,LVA,0.14877650141716003,0.02577487751841545,STRI2024
Road freight transport,LVA,0.1650271862745285,0.038312193006277084,STRI2024
Rail freight transport,LVA,0.20251531898975372,0.09996774792671204,STRI2024
Courier services,LVA,0.14485874772071838,0.04501260444521904,STRI2024
Distribution services,LVA,0.12840059399604797,0.04454466700553894,STRI2024
Cargo-handling,LVA,0.11755764484405518,0.01646820269525051,STRI2024
Storage and warehouse,LVA,0.12428328394889832,0.03170648217201233,STRI2024
Freight-forwarding,LVA,0.11999999731779099,0.004848484881222248,STRI2024
Customs brokerage,LVA,0.13715769350528717,0.023843247443437576,STRI2024
Market bridging and supporting services,LVA,,,STRI2024
Legal services,LVA,0.11528728157281876,0.008248195983469486,STRI2024
Accounting services,LVA,0.13729941844940186,0.04511050507426262,STRI2024
Commercial banking,LVA,0.14295533299446106,0.028865978121757507,STRI2024
Insurance,LVA,0.1427743285894394,0.009123443625867367,STRI2024
Physical infrastructure services,LVA,,,STRI2024
Construction,LVA,0.1481534242630005,0.023237358778715134,STRI2024
Architecture services,LVA,0.1529221534729004,0.06306306272745132,STRI2024
Engineering services,LVA,0.13255184888839722,0.007889990694820881,STRI2024
Digital network,NLD,,,STRI2024
Computer services,NLD,0.12727919220924377,0.0,STRI2024
Telecommunication,NLD,0.1773303747177124,0.07437148690223694,STRI2024
Broadcasting,NLD,0.12107470631599426,0.027124155312776566,STRI2024
Motion pictures,NLD,0.1012435108423233,0.005091549828648567,STRI2024
Sound recording,NLD,0.0986921638250351,0.006594131235033274,STRI2024
Logistics and related services,NLD,,,STRI2024
Air transport,NLD,0.37512269616127014,0.14112529158592224,STRI2024
Maritime transport,NLD,0.13344208896160126,0.015008156187832355,STRI2024
Road freight transport,NLD,0.16062645614147186,0.03442919999361038,STRI2024
Rail freight transport,NLD,0.0935182198882103,0.027732988819479942,STRI2024
Courier services,NLD,0.07948407530784607,0.009002520702779293,STRI2024
Distribution services,NLD,0.1284586787223816,0.07646790146827698,STRI2024
Cargo-handling,NLD,0.12262478470802307,0.01646820269525051,STRI2024
Storage and warehouse,NLD,0.12667235732078552,0.03170648217201233,STRI2024
Freight-forwarding,NLD,0.11030302941799164,0.0,STRI2024
Customs brokerage,NLD,0.10339943319559097,0.018413597717881203,STRI2024
Market bridging and supporting services,NLD,,,STRI2024
Legal services,NLD,0.1624332219362259,0.06139282137155533,STRI2024
Accounting services,NLD,0.15803813934326172,0.07871631532907486,STRI2024
Commercial banking,NLD,0.14020618796348572,0.043986253440380096,STRI2024
Insurance,NLD,0.07036644965410233,0.025454912334680557,STRI2024
Physical infrastructure services,NLD,,,STRI2024
Construction,NLD,0.10857665538787842,0.0,STRI2024
Architecture services,NLD,0.11226611584424973,0.05197504907846451,STRI2024
Engineering services,NLD,0.10955816507339478,0.0,STRI2024
Digital network,NOR,,,STRI2024
Computer services,NOR,0.21748876571655273,0.01473934669047594,STRI2024
Telecommunication,NOR,0.21930159628391266,0.0764789804816246,STRI2024
Broadcasting,NOR,0.263112872838974,0.06810986995697021,STRI2024
Motion pictures,NOR,0.18123957514762878,0.010183099657297134,STRI2024
Sound recording,NOR,0.19826354086399078,0.01978239417076111,STRI2024
Logistics and related services,NOR,,,STRI2024
Air transport,NOR,0.523171603679657,0.13581982254981995,STRI2024
Maritime transport,NOR,0.2205546647310257,0.03001631237566471,STRI2024
Road freight transport,NOR,0.27245664596557617,0.08646129816770554,STRI2024
Rail freight transport,NOR,0.2302483320236206,0.07223476469516754,STRI2024
Courier services,NOR,0.24162766337394714,0.07365699112415314,STRI2024
Distribution services,NOR,0.21480883657932281,0.08199970424175262,STRI2024
Cargo-handling,NOR,0.2761591374874115,0.09399544447660446,STRI2024
Storage and warehouse,NOR,0.23445391654968262,0.09511945396661758,STRI2024
Freight-forwarding,NOR,0.1878787875175476,0.009696969762444496,STRI2024
Customs brokerage,NOR,0.1673748791217804,0.0292728990316391,STRI2024
Market bridging and supporting services,NOR,,,STRI2024
Legal services,NOR,0.21979565918445587,0.02886868640780449,STRI2024
Accounting services,NOR,0.2714199125766754,0.09370268881320953,STRI2024
Commercial banking,NOR,0.2522336542606354,0.043986253440380096,STRI2024
Insurance,NOR,0.29021117091178894,0.03825797513127327,STRI2024
Physical infrastructure services,NOR,,,STRI2024
Construction,NOR,0.22327804565429688,0.029992878437042236,STRI2024
Architecture services,NOR,0.18156617879867554,0.06306306272745132,STRI2024
Engineering services,NOR,0.17786292731761932,0.007889990694820881,STRI2024
Digital network,POL,,,STRI2024
Computer services,POL,0.18664845824241638,0.01473934669047594,STRI2024
Telecommunication,POL,0.14071513712406158,0.026601307094097137,STRI2024
Broadcasting,POL,0.3967656195163727,0.04226918891072273,STRI2024
Motion pictures,POL,0.1775188446044922,0.010183099657297134,STRI2024
Sound recording,POL,0.1740850806236267,0.013188262470066547,STRI2024
Logistics and related services,POL,,,STRI2024
Air transport,POL,0.422871857881546,0.15173621475696564,STRI2024
Maritime transport,POL,0.2068515568971634,0.0375203900039196,STRI2024
Road freight transport,POL,0.19686771929264069,0.05746828764677048,STRI2024
Rail freight transport,POL,0.1960657835006714,0.08610125631093979,STRI2024
Courier services,POL,0.20470094680786133,0.04087144508957863,STRI2024
Distribution services,POL,0.1821155846118927,0.09279918670654297,STRI2024
Cargo-handling,POL,0.1841905117034912,0.03749683499336243,STRI2024
Storage and warehouse,POL,0.17104095220565796,0.04569965600967407,STRI2024
Freight-forwarding,POL,0.1539393961429596,0.004848484881222248,STRI2024
Customs brokerage,POL,0.13574126362800598,0.023843247443437576,STRI2024
Market bridging and supporting services,POL,,,STRI2024
Legal services,POL,1.0,0.12400412559509277,STRI2024
Accounting services,POL,0.2643051743507385,0.0543445348739624,STRI2024
Commercial banking,POL,0.1725085824728012,0.057731956243515015,STRI2024
Insurance,POL,0.1662130057811737,0.03089873492717743,STRI2024
Physical infrastructure services,POL,,,STRI2024
Construction,POL,0.2879845201969147,0.023237358778715134,STRI2024
Architecture services,POL,0.3033033013343811,0.08246707916259766,STRI2024
Engineering services,POL,0.32980161905288696,0.020175833255052567,STRI2024
Digital network,PRT,,,STRI2024
Computer services,PRT,0.1427350789308548,0.01473934669047594,STRI2024
Telecommunication,PRT,0.1071738749742508,0.00955403596162796,STRI2024
Broadcasting,PRT,0.11970565468072891,0.05826987326145172,STRI2024
Motion pictures,PRT,0.0784294530749321,0.010183099657297134,STRI2024
Sound recording,PRT,0.12100230157375336,0.013188262470066547,STRI2024
Logistics and related services,PRT,,,STRI2024
Air transport,PRT,0.39159613847732544,0.16659151017665863,STRI2024
Maritime transport,PRT,0.16019576787948608,0.04893964156508446,STRI2024
Road freight transport,PRT,0.1579083651304245,0.053585298359394073,STRI2024
Rail freight transport,PRT,0.11738148331642151,0.04159948229789734,STRI2024
Courier services,PRT,0.09739091247320175,0.03673028200864792,STRI2024
Distribution services,PRT,0.13937701284885406,0.07646790146827698,STRI2024
Cargo-handling,PRT,0.1256650686264038,0.025842411443591118,STRI2024
Storage and warehouse,PRT,0.1324744075536728,0.05433446913957596,STRI2024
Freight-forwarding,PRT,0.1321212202310562,0.031515151262283325,STRI2024
Customs brokerage,PRT,0.13692162930965424,0.05193578824400902,STRI2024
Market bridging and supporting services,PRT,,,STRI2024
Legal services,PRT,0.1340331882238388,0.06551691889762878,STRI2024
Accounting services,PRT,0.23266726732254028,0.08446866273880005,STRI2024
Commercial banking,PRT,0.15738831460475922,0.0632302388548851,STRI2024
Insurance,PRT,0.1693129539489746,0.014567266218364239,STRI2024
Physical infrastructure services,PRT,,,STRI2024
Construction,PRT,0.12682875990867615,0.023237358778715134,STRI2024
Architecture services,PRT,0.13328713178634644,0.07137907296419144,STRI2024
Engineering services,PRT,0.29824164509773254,0.020175833255052567,STRI2024
Digital network,SVK,,,STRI2024
Computer services,SVK,0.14364905655384064,0.01473934669047594,STRI2024
Telecommunication,SVK,0.15146911144256592,0.0361553430557251,STRI2024
Broadcasting,SVK,0.20869342982769012,0.044408317655324936,STRI2024
Motion pictures,SVK,0.1361989676952362,0.023401547223329544,STRI2024
Sound recording,SVK,0.13759753108024597,0.013188262470066547,STRI2024
Logistics and related services,SVK,,,STRI2024
Air transport,SVK,0.4160012900829315,0.14112529158592224,STRI2024
Road freight transport,SVK,0.17874708771705627,0.038312193006277084,STRI2024
Rail freight transport,SVK,0.17865204811096191,0.06933247298002243,STRI2024
Courier services,SVK,0.15135692059993744,0.03186892345547676,STRI2024
Distribution services,SVK,0.11577916145324707,0.04454466700553894,STRI2024
Cargo-handling,SVK,0.11071700602769852,0.0032936406787484884,STRI2024
Storage and warehouse,SVK,0.13559727370738983,0.03170648217201233,STRI2024
Freight-forwarding,SVK,0.11878788471221924,0.004848484881222248,STRI2024
Customs brokerage,SVK,0.13007554411888123,0.023843247443437576,STRI2024
Market bridging and supporting services,SVK,,,STRI2024
Legal services,SVK,0.2759396433830261,0.1417189985513687,STRI2024
Accounting services,SVK,0.14592793583869934,0.06418407708406448,STRI2024
Commercial banking,SVK,0.14295533299446106,0.028865978121757507,STRI2024
Insurance,SVK,0.11810070276260376,0.009123443625867367,STRI2024
Physical infrastructure services,SVK,,,STRI2024
Construction,SVK,0.19784311950206757,0.023237358778715134,STRI2024
Architecture services,SVK,0.40194040536880493,0.10256410390138626,STRI2024
Engineering services,SVK,0.4693417549133301,0.05601893737912178,STRI2024
Digital network,SVN,,,STRI2024
Computer services,SVN,0.2165747880935669,0.01473934669047594,STRI2024
Telecommunication,SVN,0.19762614369392395,0.04570937901735306,STRI2024
Broadcasting,SVN,0.2207581102848053,0.048429880291223526,STRI2024
Motion pictures,SVN,0.20865562558174133,0.07353372871875763,STRI2024
Sound recording,SVN,0.22057369351387024,0.031212221831083298,STRI2024
Logistics and related services,SVN,,,STRI2024
Air transport,SVN,0.39477941393852234,0.14112529158592224,STRI2024
Maritime transport,SVN,0.3415986895561218,0.09070146828889847,STRI2024
Road freight transport,SVN,0.22378979623317719,0.07274138927459717,STRI2024
Rail freight transport,SVN,0.224443718791008,0.08610125631093979,STRI2024
Courier services,SVN,0.1811143457889557,0.05151078850030899,STRI2024
Distribution services,SVN,0.17909225821495056,0.07290063053369522,STRI2024
Cargo-handling,SVN,0.23435521125793457,0.0825943797826767,STRI2024
Storage and warehouse,SVN,0.23930034041404724,0.0975767970085144,STRI2024
Freight-forwarding,SVN,0.20606058835983276,0.01818181946873665,STRI2024
Customs brokerage,SVN,0.17398488521575928,0.035174690186977386,STRI2024
Market bridging and supporting services,SVN,,,STRI2024
Legal services,SVN,0.4830818474292755,0.08735588937997818,STRI2024
Accounting services,SVN,0.30759915709495544,0.06933090835809708,STRI2024
Commercial banking,SVN,0.1993127018213272,0.0536082461476326,STRI2024
Insurance,SVN,0.13355007767677307,0.05282524228096008,STRI2024
Physical infrastructure services,SVN,,,STRI2024
Construction,SVN,0.26122698187828064,0.03503917157649994,STRI2024
Architecture services,SVN,0.3344883322715759,0.08246707916259766,STRI2024
Engineering services,SVN,0.3656447231769562,0.020175833255052567,STRI2024
Digital network,SWE,,,STRI2024
Computer services,SWE,0.21911928057670593,0.01473934669047594,STRI2024
Telecommunication,SWE,0.16257736086845398,0.01910807192325592,STRI2024
Broadcasting,SWE,0.21271497011184692,0.05330709367990494,STRI2024
Motion pictures,SWE,0.17516890168190002,0.010183099657297134,STRI2024
Sound recording,SWE,0.15584130585193634,0.013188262470066547,STRI2024
Logistics and related services,SWE,,,STRI2024
Air transport,SWE,0.40165001153945923,0.13051436841487885,STRI2024
Maritime transport,SWE,0.3190864324569702,0.06851549446582794,STRI2024
Road freight transport,SWE,0.21938908100128174,0.038312193006277084,STRI2024
Rail freight transport,SWE,0.24540472030639648,0.07223476469516754,STRI2024
Courier services,SWE,0.18992044031620026,0.04087144508957863,STRI2024
Distribution services,SWE,0.19327326118946075,0.07565410435199738,STRI2024
Cargo-handling,SWE,0.2533569931983948,0.05852546542882919,STRI2024
Storage and warehouse,SWE,0.19663822650909424,0.03170648217201233,STRI2024
Freight-forwarding,SWE,0.1878787726163864,0.004848484881222248,STRI2024
Customs brokerage,SWE,0.2193106859922409,0.023843247443437576,STRI2024
Market bridging and supporting services,SWE,,,STRI2024
Legal services,SWE,0.14678040146827698,0.01771487481892109,STRI2024
Accounting services,SWE,0.297456830739975,0.07462912797927856,STRI2024
Commercial banking,SWE,0.22542954981327057,0.03848797082901001,STRI2024
Insurance,SWE,0.23473964631557465,0.020011089742183685,STRI2024
Physical infrastructure services,SWE,,,STRI2024
Construction,SWE,0.2093804031610489,0.029992878437042236,STRI2024
Architecture services,SWE,0.1649341732263565,0.06306306272745132,STRI2024
Engineering services,SWE,0.17718665301799774,0.007889990694820881,STRI2024
